बर्बादी,wastage
बर्बादी,waste
बर्बादी,ruin
बर्मा,burma
बर्र,poisonous insect.
बर्लिन,berlin
बरक़रार,
बरक़रार,continue
बरख़ास्तगी,dismissal
बरफ़,ice
बरफ़,snow
हिम,snow
बल,nerve
बल,strength
बल,power
बल,force
बल,pull
बल,emphasis
बल,thrust
बल,ball
बल,momentum
बल,pressure
बल,contortion
बल,energetic
बल,might
बल,kink
बल,strength
ताकत,strength
बल,stamina
सहनशक्ति,stamina
बलअ,twist
बलकृत,forced
अनिवार्य,forced
बलगम,mucus
बलगम,sputum
बलगम,phlegm
बलदारअ,kinky
बलपति,captain
बलपरीक्षा,showdown
बलपार्क,ballpark
बलपूर्ण,forcible
बलपूर्ण,forced
बलपूर्णअ,forceful
बलपूर्वक,forcibly
बलपूर्वक,strong arm
बलपूर्वक,perforace
बलप्रयोग,force
बलबय,ballboy
बलबेयरिंग,ball bearing
बलबेयरिंग,"ball 
bearing"
बलम,husband
बलमा,beloved
बलयुक्त,coercive
बलवर्धक,invigorating
बलवर्धक,restorative
बलवर्धक,recuperative
बलवा,insurrection
विद्रोह,insurrection
फ़साद,insurrection
विप्लव,insurrection
प्रजाकोप,insurrection
बलवान,mighty strong
बलवान,strong
बलशाली,herculean
बलशाली,mighty
बलशून्य,neutral
बलसम्पादित,forcible
बलसाम,balsam
बलाघात,stress
बलाघात,word accent
बलाघात,accentuation
बलाघात,word stress
बलाघातयुक्त,accented
बलाघातयुक्त,tonic
बलाघातयुक्त,stressed
बलाघातरहित,unstressed
बलाघातशून्य,light
बलाघातित,tonic
बलाघातित,accentual
बलाघातित,accented
बलाघातीय,accentual
बलात्कार,rape
बलात्कारी,rapist
बलात्कारी,raper
बलात्कारी,violator
बलात्संग,rape
बलि,blood
बलि,offering
बलि,victim
बलि,sacrifice
बलिदान,martyrdom
बलिदान,sacrifice
बलिवेदी,altar
बलिष्ठ,square
बलिष्ठ,stalwart
बलिहारी,affectionate bestower
बलिहारी,total bestower
बलुई,light
बलूती,oaken
बल्कि,on the contrary
बल्कि,but
बल्कि,rather
बल्कि,nay
बल्ब,bulb
बल्लम,quarterstaff
बल्लम,lance
बल्लम,spear
बल्ला,wood
बल्ला,bat
बल्ली,pile
बल्ली,tie
बल्ली,pole
बल्लेबाज,batsman
बल्लेबाज़,batter
बल्सा,balsa
बलग़म,phlegm
श्लेष्म,phlegm
कफ,phlegm
बवंडर,twister
बवंडर,tornado
बवंडर,cyclone
बवंडर,whirlwind
बवाल,uproar
बवासीर,haemorrhoids
बवासीर,hemorrhoids
बशर्ती,in case
बस,coach
बस,full stop
बस,enough
बस,bus
बस,boss
बस,omnibus
बसना,people
बसना,inhabit
बसना,populate
बसन्ती,spring
बसाना,plant
बसाना,settle
बसाना,populate
बसाना,entertain
बसाना,people
बसाव,settlement
बसूला,adze
बसूला,adz
बसेरा,perch
बसेरा,roost
बसेरा,stamping ground
बस्ता,satchel
बस्ताबदार,bundle lifter
बस्ती,township
बस्ती,pocket
बस्ती,ghetto
बस्ती,colony
बस्ती,settlement
बस्ना,settle
बहँगी,yoke
बहक,sheer off
बहकना,wander
बहकाना,turn on
बहकाना,embrangle
बहकाना,seduce
बहकाना,mislead
बहकाना,trick
बहकाना,string along
बहकाना,lead on
बहकाना,charm
बहकानेवाला,seducer
बहकाव,enticement
बहत्तर,seventy two
बहन,sister
बहना,breathe
बहना,"rain 
down"
बहना,bathe
बहना,slop
बहना,issue from
बहना,run off
बहना,wash away
बहना,flow
बहना,rain down
बहना,course
बहना,weep
बहना,stream
बहना,drain
बहना,drift
बहना,run over
बहना,pass
बहना,"run 
over"
बहना,float
बहना,exude
बहना,ooze
बहना,run
बहना,blow
बहना,pour
बहनापा,sisterhood
बहनापा,sisterhood
भगिनीत्त्व,sisterhood
बहनोई,brother in law
बहरा,hearing impaired
बहरा,deaf
बहरा,hard of hearing
बहरापन,deafness
बहरापन,deafness
बधिरता,deafness
बहरी,peregrine
बहरी,peregrine falcon
बहरी,falco peregrinus
बहरूपिया,impersonator
बहलाना,court
बहस,debate
बहस,treatment
बहस,discussion
बहस,argument
बहसअ,debate
बहसबंदी,guillotine
बहादुर,gallant
बहादुर,lion
बहादुर,hero
बहादुर,spirited
बहादुर,brave
बहादुर,plucky
बहादुर,spunky
बहादुर,stalwart
बहादुर,daring
बहादुर,stout hearted
बहादुर,ballsy
बहादुर,scrappy
बहादुरी,daring
बहादुरी,chivalry
वीरता,chivalry
बहादूर,gallant
बहाना,evasion
बहाना,cop out
बहाना,pretense
बहाना,pretext
बहाना,cover story
बहाना,guise
बहाना,"cover 
story"
बहाना,float
बहाना,cry
बहाना,story
बहाना,let out
बहाना,pretence
बहाना,pass
बहाना,shed
बहाना,colour
बहाना,subterfuge
बहाना,blind
बहाना,quibble
बहाना,draw
बहाना,stalking horse
बहाना,out
बहाना,"stalking 
horse"
बहाना,pour
बहाना,excuse
बहाना,alibi
बहानेबाजअ,slippery
बहानेबाज़ी,play acting
बहानेबाज़ी,evasiveness
बहानेबाज़,shifty
धूर्त,shifty
बहाल,reinstated
बहाली,rehabilitation
बहाली,recovery
बहाव,drain
बहाव,flow
बहाव,outflow
बहाव,effusion
बहाव,issue
बहाव,drift
बहाव,tide
बहिःकर्ण,auricle
बहिःपार्थिव,extraterrestrial
बहिःशुल्क,custom duty
बहिःस्त्राव,efflux
बहिन,sister
बहिरंग,outdoor
बहिरोगी,outpatient
बहिर्गत,salient
बहिर्गमन,exit
बहिर्गामी,outgoing
बहिर्गामी,outwards
बहिर्गामी,outward bound
बहिर्गामी,outbound
बहिर्पथ,exit
बहिर्परजीवी,ectozoa
बहिर्भगाकार,vulviform
बहिर्भाग,exterior
बहिर्मुखी,extrovert
बहिर्वाह,outflank
बहिर्वृद्धि,excrescence (outgrowth)
बहिर्वेशन,extrapolation
बहिष्करण,exclusion
बहिष्कार,relegation
बहिष्कार,ostracism
बहिष्कार,excommunication
बहिष्कार,exclusion
बहिष्कार,extrusion
बहिष्कृत,outcast
बही,book
बही,register
बहीखाता,bookkeeping
बहु,multi
बहु,vast
बहुअर्थीय,catch all
बहुकेन्द्रीय,multi focal
बहुचर,multi variate
बहुछिद्रिलता,sponginess
बहुजनन,proliferation
बहुत,a helluva
बहुत,plenty
बहुत,all
बहुत,pretty
बहुत,score
बहुत,great
बहुत,dead
बहुत,"a 
helluva"
बहुत,way
बहुत,awfully
बहुत,generous
बहुत,a hell of a
बहुत,too
बहुत,extreme
बहुत,mighty
बहुत,damn
बहुत,most
बहुत,exquisite
बहुत,enormous
बहुत,dirty
बहुत,much
बहुत,a good deal of
बहुत,a great deal
बहुत,multiple
बहुत,number
बहुत,abundant
बहुत,"quite 
a few"
बहुत,bad
बहुत,big
बहुत,well
बहुत,several
बहुत,more
बहुत,very
बहुत,a good deal
बहुत,"a good 
deal of"
बहुत,terribly
बहुत,pile
बहुत,packet
बहुत,quite a few
बहुत,a fat lot
बहुत,far
बहुत,considerable
बहुत,rattling
बहुत,more than a little
अत्यधिक,more than a little
बहुतही,close
बहुतायत,glut
बहुतायत,redundance
बहुतायत,flush
बहुतायत,load
बहुतायत,plenty
बहुतेरा,plentiful
बहुतेरा,plenteous
बहुदलीय,multiparty
बहुदेववाद,polytheism
बहुदेववादी,polytheistic
बहुधा,frequently
बहुधा,oft
प्रायः,oft
बहुपक्षीय,multilateral
बहुपठित,frequently read
बहुपठित,well read
बहुपतित्व,polyandry
बहुपत्नीकत्व,polygamy
बहुपद,polynomial(s)
बहुपददलित,well trodden
बहुपाठ्यक्रम,comprehensive
बहुपार्श्ववाद,multilateralism
बहुपार्श्विक,multilateral
बहुप्रकीय,well rounded
बहुप्रज,fecund
बहुप्रजनक,prolific
बहुप्रजनक,fertile
बहुप्रयोजन,omnibus
बहुफलदायक,prolific
बहुभाषाविद्,linguist
बहुभाषी,multilingual
बहुभाषी,polyglot
बहुभाषीय,multilingual
बहुभुज,polygon
बहुभुजी,polygon
बहुभुजी,polygonal
बहुमत,majority
बहुमत,plurality
बहुमत,"relative 
majority"
बहुमत,relative majority
बहुमाध्यम,multimedia
बहुमाध्यमिक,multimedia
बहुमुखी,multifaceted
बहुमुल्य,golden
बहुमूर्तीदर्शी,kaleidoscope
बहुमूल्य,estimable
बहुमूल्य,rich
बहुमूल्य,valuable
बहुमूल्य,dear
बहुमूल्य,treasure
बहुमूल्य,sumptuous
बहुमूल्य,precious
बहुमूल्य,expensive
बहुमूल्य,invaluable
बहुराष्ट्रीय,multinational
बहुरूप,multi form
बहुरूपता,multi formity
बहुरूपी,polymorphic
बहुरूपी,multiplex
बहुरूपी,polymorphous
बहुल,profuse
बहुलक,polymer
बहुलता,infinity
बहुलता,plenteousness
बहुलता,multiplicity
बहुलता,abundance
बहुलता,copiousness
बहुलता,teemingness
बहुलता,wealth
बहुलता,plethora
बहुलवादी,pluralistic
बहुलवादी,pluralist
बहुलीकरण,multiplication
बहुवचन,plural
बहुवचन,plurality
बहुविकल्पी,multiple choice
बहुविकल्पी,disambigution
बहुविध,manifold
बहुविधवाद,multifarious suit
बहुविधि,multiplex
बहुविवाह,polygamy
बहुविषयक,interdisciplinary
बहुशिल्पशिक्षणालय,poly
बहुश्रुत,well informed
बहुसंकेतक,multiplexer
बहुसंखयक,thick
बहुसंख्य,majority
बहुसंख्यक,strong
बहुसंख्यकता,"weight 
of numbers"
बहुसंख्यकता,weight of numbers
बहुसंस्कृतिवाद,multiculturalism
बहुसर्जनात्मक,prolific
बहुसर्जनात्मक,fertile
बहुसांस्कृतिक,multicultural
बहुस्वन,polyphony
बहुस्वनात्मक,polyphonous
बहुस्वनात्मक,polyphonic
बहुस्वर,polyphonic
बहुस्वरता,polyphony
बहू,daughter
बहूऊ,daughter in law
बहेलिया,fowler
बह्ना,let
बह्वक्षर,multi syllabic
बह्वक्षर,polysyllable
बह्वक्षरी,polysyllabical
बह्वक्षरी,polysyllabic
बाँक,wood vise
बाँक,shoulder vise
बाँक,woodworking vise
बाँकपन,jauntiness
बाँका,gallant
बाँका,jaunty
बाँका,rakish
बाँका,blade
बाँका,coxcomb
बाँका,dandy
छैला,dandy
बाँग,crowing of a cock
बाँचना,read
बाँजफल,acorn
बाँझ,sterile
बाँझ,teemless
बाँझपन,sterility
बाँटना,dole
बाँटना,deal out
बाँटना,ration out
बाँटना,deliver
बाँटना,assign
बाँटना,give away
बाँटना,share
बाँटना,"portion 
out"
बाँटना,separate
बाँटना,dispense
बाँटना,cut
बाँटना,dish out
बाँटना,divide
बाँटना,portion out
बाँटना,send out (sth)
बाँटना,allocate
बाँध,lock
बाँध,levee
बाँध,dike
बाँध,dyke
बाँध,pier
बाँध,dam
बाँधना,lash
बाँधना,tape
बाँधना,hitch
बाँधना,tie
बाँधना,bind
बाँधना,tie up
बाँधना,clasp
बाँधना,seize
बाँधना,truss
बाँधना,hook up
बाँधना,moor
बाँधना,tag
बाँधना,gird
बाँधना,"hook 
up"
बाँधना,engage
बाँधना,knot
बाँधना,net
बाँधना,pin
बाँधना,toggle
बाँधना,pin up
बाँधना,swathe
लपेटना,swathe
बाँधा,bind
बाँया,near
बाँया,left
बाँस,bamboo
बाँसा,bridge
बाँसुरी,pipe
बाँसुरी,flute
बाँसुरी,reed
बाँसुरीवादक,piper
बाँसुरीवादन,piping
बाँह,armhole
बाँह,arm
बाँह,sleeve
आस्तीन,sleeve
बांका,fop
बांका,blade
बांचना,read out
बांचना,"read 
out"
बांझ,barren
बांझपन,barreness
बांटना,dole out
बांटना,"dole 
out"
बांटना,deal
बांटना,parcel out
बांटना,allot
बांटना,"parcel 
out"
बांध,barrage
बांधना,do up
बांधना,ligate
बांधना,bundle
बांधना,sheet
बांध्ना,splice
बांबी,anthill
बाइक,bike
बाइकार्ब,bicarb
बाइख़्तियार,authoritative
बाइख़्तियार,authorized
बाइख़्तियार,authorised
बाइज़ेंटाइन,byzantine
बाइज़ैंटीनी,byzantine
बाइट,byte
बाइन्डिंगअ,binding
बाइपास,bypass
बाइबिल,book
बाइबिल,holywrit
बाइबिल,good book
बाइबिल,bible
बाइबिल,scripture
बाइबिल,christian bible
बाइलरूस,byelarus
बाइलोरशिया,byelorussia
बाइलोरूसी,byelorussian
बाइलोरूस्,byelorussian
बाई,bye
बाईअ,bye
बाईई,bye
बाईबल,bible
बाईस,twenty two
बाईसिकिल,cycle
बाउन्डरी,boundary
बाउन्सर,bouncer
बाकला,broad bean
बाकला,broadbean
बाक़ी,difference
बाकि,pending
बाकी,balance
बाकी,rest
बाकी,residuary
बाकीदार,defaulter
बाकीदारी,default
बाक्स,box
बाग,orchard
बाग,woodlet
बाग,plantation
बाग,bridle
बाग,grove
बागडोर,rein
बागबानी,gardening
बागवानी,horticulture
बाग़बान,gardener
बाग़ी,enfant terrible
बाग़ी,"enfant 
terrible"
बागी,mutinous
बागी,mutineer
बागी,insurgent
बाघ,cat
बाघ,tiger
बाज,eagle
बाज,falcon
बाजरा,pearl millet
बाजरा,millet
बाज़,buzzard
बाज़ार,mart
बाज़ार,market
बाज़ी,wager
बाज़ी,kitty
बाजा,organ
बाजा,instrument
बाजार,market square
बाजी,shake
बाजूबंद,armlet
बाजूबन्द,armband
बाजूबन्द,armlet
बाट,weight
बाटम,bottom
बाड,hedge
बाड़,abattis
बाड़,brim
बाड़,abatis
बाड़ा,barn
बाड़ा,fence
बाड़ा,pound
बाड़ा,yard
बाड़ा,rodeo
बाड़ा,pen
बाडा,piggery
बाढ,inundation
बाढ़,growth
बाढ़,deluge
बाढ़्,flood
बाण,shaft
बाणाग्र,arrowhead
बात,matter
बात,word
बात,talk
बात,object
बात,lip
बात,message
बात,words
बात,thing
बात,speech
बातचीत,talk
बातचीत,conversation
बातचीत,dialogue
बातचीत,word
बातचीत,interview
बातचीत,"the negociating 
table"
बातचीत,visit
बातचीत,discourse
बातचीत,chat
बातचीत,the negociating table
बातचीत,speech
बातचीत,shop
बातचीत,chitchat
गपशप,chitchat
बातिक,batik
बातूनी,chatty
बातूनी,loquacious
बातूनी,gassy
बातूनी,loud mouth
बातूनी,loud mouthed
बातूनी,talkative
बातूनी,windbag
बातूनी,gasbag
बातूनी,garrulous
बातूनी,voluble
बातूनी,glib
बाथटब,"bath 
tub"
बाथटब,bath tub
बाथरोब,robe
बाथरोब,bathrobe
बाद,after
बाद,later
बादल,cloud
बादल,pall
बादशाह,king
बादशाह,mogul
बादशाह,shah
शाह,shah
बादा,stumbling block
बादाम,almond
बादामी,brown
बादामी,nut brown
बादामी,buff
बाधक,obstructive
बाधक,obtrusive
बाधा,drag
बाधा,curtain
बाधा,sticking point
बाधा,barrier
बाधा,clog
बाधा,resistance
बाधा,hurdle
बाधा,rub
बाधा,whammy
बाधा,wall
बाधा,opposition
बाधा,interruption
बाधा,snag
बाधा,set back
बाधा,interference
बाधा,impediment
बाधा,block
बाधा,encumbrance
बाधा,obstruction
बाधाकारी,disruptive
बाधारहित,uninterrupted
बाधारहित,unrestrained
बाधारहित,undisturbed
बाधारहित,unmolested
बाधिका,baffle
बाधित,impeded
बाध्य,obligated
बाध्य,infoholic
बाध्य,bound
बाध्यकारी,bounden
बाध्यकारी,peremptory
बाध्यकारी,binding
बाध्यता,stricture
बाध्यता,debt
बानगी,model
बानगी,sample to taste
बानवे,92
बानवे,xcii
बानवे,ninety two
बाना,woof
बाना,filling
बाना,pick
बाना,weft
बान्धना,fasten
बाप,father
बाबत,for
बाबर्ची,cook
बाबुल, dad
बाबुल, daddy
बाबुल,father
बाबू,babu
बाबू,baboo
बाम्बी,anthill
बायें,left
बायोटिन,biotin
बायोतकनीकी,biotechnology
बायोप्सी,biopsy
बायोफ़्लैविनौइड,bioflavinoid
बार,often
बार,times
बार,time
बार,bar
बारंबार,repeatedly
बारंबार,over and over again
बारंबार,frequent
बारंबार,"over and over 
again"
बारंबार,over and over
बारजा,balcony
बारद्योतक,coefficient
बारबार,over
बारम्बार,time after time
बारम्बार,time and time again
बारम्बार,time and again
बारम्बार,"time and time 
again"
बारम्बार,time without number
बारम्बारता,frequency
बारह,twelve
बारह,xii
बारहखडी,consonent with vowel signs
बारहबानी,pure gold
बारहमासी,perennial
बारहवाँ,twelfth
बारहवाँ{अंश},twelfth
बारा,bout
बारिकी,nicety
बारिश,rain
बारी,service
बारी,top
बारी,round
बारी,go
बारी,spell
बारी,turn
बारी,call
बारीक,fine
बारीक,paper thin
बारीक,delicate
बारीक़,nice
बारीकि,close
बारीकियाँ,minutiae
बारीकियाँ,the finer points of
बारीकी,delicacy
बारीकी,niceness
बारीकी,diminutiveness
बारीकी,weeness
बारीकी,technicality
बारीकी,subtlety
बारीकी,nuance
बारीकी,minuteness
बारुद,gunpowder
बारूद,gun powder
बारूद,gunpowder
बारूद,explosive
बारूद,powder
बारूदखाना,magazine
बार्डर,border
बार्नेकल,barnacle
बार्बिट्युरेट,barbiturate
बार्सिलोना,barcelona
बाल,coat
बाल,hair
बाल,wool
बालक,boy
बालक,baby
बालकनी,gods
बालकनी,gallery
बालकनी,balcony
बालगीत,nursery rhyme
बालचर,boy scout
बालचर,scout
बालचर,cubs
बालचर,"boy 
scout"
बालचारिका,"girl 
guide"
बालचारिका,girl scout
बालचारिका,girl guide
बालचिकित्सा,paediatrics
बालचिकित्सा,pediatrics
बालछड,spikenard
बालछड,nard
बालटी,bucket
बालतोड़,boil
बालदार,rough
बालपेन,"ball 
point"
बालपेन,ball point
बालबाल,close
बालमिट्र,playmate
बालवाड़ी,kindergarten
बालविहार,kindergarten
बालवीर,cadet
बालसदृश,boyish
बालसुलभ,boyish
बालास्थिक्षय,achondroplasty
बालास्थिक्षय,achondroplasia
बालास्थिक्षय,chondrodystrophy
बालास्थिक्षय,osteosclerosis congenita
बालास्थिक्षयग्रस्त,achondroplastic
बालिग,adult
बालिश,puerile
बालिश्त,length = 4 girah = 9 inches
बाली,bali
बाली,spike
बाली,capitulum
बाली,ear
बालुकामय,sandy
बालू,sands
बालू,sand
बालूदानी,sandbox
बाल्कनी,balcony
बाल्कनीदार,balconied
बाल्टी,pail
बाल्टी,can
बाल्टी,bucket
बाल्टी,pailful
बाल्टी,bucketful
बाल्टी,pale
बाल्टीभर,can
बाल्डविन,baldwin
बाल्यावस्था,childhood
बाव,expression
बावजूद,becuase
बावजूद,inspite of
बावड़ी,pool
बावड़ी,pond
बावन,lii
बावन,fifty two
बावरा,insane
बावर्ची,cognoscenti
बावली,pond
बावली,pool
बाशऊर,civilisedly
बाशऊर,gracefully
बाशऊर,cordially
बाशऊर,smoothly
बाशऊर,politely
बाशऊर,civilizedly
बाष्पशील,volatile
बाष्पशीलता,volatility
बास,bass
बास,smell
बासठ,sixty two
बासड्रम,bassdrum
बासण,vessel
बासन,utensil
बासन,vessel
बासमती,basmati
बासिलिस्क,basilisk
बासी,stale
बासी,cold
बासी,dry
बासी,rancid
बासीपन,staleness
बासून,bassoon
बाहर,out
बाहर,away
बाहर,forth
बाहर,outside
बाहर,outdoors
बाहर,without
बाहर,exterior
बाहर,the outdoors
बाहर,abroad
बाहरना,"sally 
forth"
बाहरना,flow out
बाहरना,sally forth
बाहरना,go out
बाहरना,sally out
बाहरी,outboard
बाहरी,outdoor
बाहरी,superficial
बाहरी,outward
बाहरी,abroad
बाहरी,overseas
बाहरी,outside
बाहरी,ulterior
बाहरी,extraneous
बाहरी,outer
बाहरी,exterior
बाहरी,external
बाहुबली,strongman
बाहुल्य,superfluity
बाहुल्य,wealth
बाहुल्यपूर्ण,multifarious
बाह्य,outside
बाह्य,outer
बाह्य,extrinsic
बाह्य,outward
बाह्य,over
बाह्य,objective
बाह्य,external
बाह्य,outdoor
बाह्यतः,outwardly
बाह्यतम,outermost
बाह्यतम,outmost
बाह्यत्वचा,epidermis
बाह्याकृति,appearance
बाह्याचार,formality
बाह्यावरण,jacket
बाह्री,foreign
बाज़,pugilist
बाज़ार,bazaar
बाज़ीगर,juggler
बाड़ा,croft
बाड़ा,run
बाड़ा,lair
बाढ़,flood
बाढ़,edge
बाढ़,spate
बाढ़,overflow
बाढ़,fencing
बाड़ा,fencing
बाढ़,fence
बाड़ा,fence
बिंदी,pip
बिंदु,point
बिंदु,smallest measure of length = 1/72 inch (indian measures)
बिंदु,node
बिंदुपथ,locus
बिंब,image
बिंबाणु,thrombocyte
बिंबाणु,platelet
बिकना,"sell 
out"
बिकना,sell
बिकना,sell out
बिकना,go
बिकवाना,sell out of
बिकाऊ,purchasable
बिकाऊ,saleable
बिकाऊ,venal
बिकाऊपन,venality
बिकिनी,bikini
बिक्री,disposal
बिक्री,turnover
बिक्री,sale
बिक्री,steal
बिक्री,sales
बिखरना, to be dishevelled
बिखरना, to be dispersed
बिखरना, to be spoiled or wasted
बिखरना,to be scattered
बिखरना,fly away
बिखरा,scattered
बिखराव,scattering
बिखराव,dispersal
बिखेरना,pourtaying
बिखेरना,litter
बिखेरना,separate
बिखेरना,cover
बिखेरना,radiate
बिखेरना,strew
छितराना,strew
बिगडनेवाला,perishable
बिगड़ताअना,go downhill
बिगड़ताअना,"go 
downhill"
बिगड़ताना,go from bad to worse
बिगड़ना,inflame
बिगड़ना,pack up
बिगड़ना,degenerate
बिगड़ना,fall
बिगाडना,down
बिगाडना,poison
बिगाड़,aggravation
बिगाड़,out of joint
बिगाड़कर,at the expense of
बिगाड़ना,undo
बिगाड़ना,damage
बिगाड़ना,break
बिगाड़ना,butcher
बिगाड़ना,ruin
बिगाड़ना,mangle
बिगाड़्ना,disfigure
बिगाड़,deterioration
बिगाड़ना,cock up
बिगाड़ना,mar
बिगाड़ना,sabotage
बिगाड़नेवाला,spoiler
बिगाड़्ना,impair
बिगुल,bugle
बिगुल,call
बिगुल,bugle
तुरही,bugle
करनाई,bugle
बिगुलवादक,bugler
बिगुलवाले,trumpeters
बिगड़ना,deteriorate
बिघा,a unit of land area
बिचला,middle
बिचार,impression
बिचौलिया,fixer
बिचौलिया,go between
बिचौलिया,middleman
बिच्छू,scorpion
बिच्छू,scorpion
वृशिचिक,scorpion
बिछाना,lay
बिछुड़ना,part
बिछोह,separation (generally of lovers or couples)
बिछौना,bedding
बिछौना,bed
बिछौना,shake down
बिछ्ना,set
बिजली,electricity
बिजली,lightning
बिजली,thunderbolt
बिजली,juice
बिजली,electric
बिजली,bolt of lightning
बिजली,bolt
बिजली,thunder
बिजली,current
बिजलीघर,power plant
बिजलीघर,powerhouse
बिजूखा,scarecrow
बिजूखा,straw man
बिजूखा,"straw 
man"
बिजूखा,strawman
बिजूखा,scarer
बिजूखा,bird scarer
बिजैला,seedy
बिज्जू,badger
बिट,bit
बिट{कम्प्यूटर},bit
बिटर्न,bittern
बिठाना,angle
बितना,passing
बितना,wear on
बिताना,live out
बिताना,spend
बिताना,while away
बिताना,pass
बिताना,lead
बित्ता,span (9 inch length)
बित्ना,live
बिदाई,exodus
बिदाई,farewell
बिदाई,leave
बिन,bin
बिना,without
बिना,unaccompanied
बिन्दु,spot
बिन्दु,point
बिन्दु,dot
बिन्दु,speck
बिन्दुपथ,locus
बिन्दुमात्र,hair
बिब,bib
बिबअ,bib
बिमार,ill
बिम्ब,image
बिम्ब,shadow
बियर,beer
बियाड़,seed bed
बियाना,foal
बियाना,calve
बियाबान,deserts
बिरंगा,motley
बिरंजी,nail
बिरंजी,tack
बिरति,detachment
बिरादरी,fraternity
बिल,tab
बिल,hollow
बिल,bill
बिल,invoice
बिल,lair
बिल,burrow
बिल,earth
बिल,account
बिल,tunnel
बिल,hole
बिलखना,blubber
बिलनी,hordeolum
बिलनी,sty
बिलनी,stye
बिलनी,mud wasp
बिलबारी,whortleberry
बिलम्ब,lag
बिलाव,tomcat
बिलियर्ड,billiards
बिलोना,churn
बिल्कुल,you bet
बिल्कुल,at all
बिल्कुल,absolutely
बिल्कुल,stark
बिल्कुल,apparently
बिल्कुल,you bet i am
बिल्कुल,plain
बिल्कुल,any
बिल्कुल,perfect
बिल्कुल,just
बिल्टी,bill of lading
बिल्टी,waybill
बिल्डर,builder
बिल्ला,cat
बिल्ला,wing
बिल्ला,tomcat
बिल्ला,badge
बिल्ला,button
बिल्ला,favor
बिल्ला,tom
बिल्ला,crown
बिल्ला,blue
बिल्ली,kitty cat
बिल्ली,cat
बिल्ली,kitty
बिल्ली,pussy
बिल्ली,puss
बिल्ली,pussycat
बिल्ली,moggy
बिल्ली,moggie
बिल्लौर,vitreous silica
बिल्लौर,lechatelierite
बिल्लौर,crystal
बिल्लौर,"vitreous 
silica"
बिल्लौर,quartz
बिल्लौर,quartz glass
बिल्व,quince
बिवाई,chap
बिशप,bishop
बिशपतंत्री,episcopalian
बिशपतंत्री,episcopal
बिष्फोट,dynamite
बिसराना,to forget
बिसहरिया,anthrax
बिसात,chessboard
बिसातखाना,haberdashery
बिसाती,haberdasher
बिस्कुट,biscuit
बिस्कुट,cookie
बिस्खोपरा,monitor lizard
बिस्तर,mattress
बिस्तर,bed
बिस्तर,sack
बिस्तरबंद,holdall
बिस्तर्,bedding
बी,by
बींधना,empale
बींधना,transfix
बींधना,impale
बीकर,beaker
बीगलआ,beagle
बीघा,an indian measurement of land (2500 square meters)
बीच,heart
बीच,midway
बीच,midst
बीच,beach
बीच,between
बीच,over
बीचबचाव,intercession
बीचवृक्ष्,beech
बीज,pip
बीज,berry
बीज,bean
बीज,ear
बीज,seed
बीज,cup
बीज,grain
बीज,corn
बीज,fruit
बीजक,invoice
बीजकोश,capsule
बीजकोष,boll
बीजकोष,core
बीजगणित,algebra
बीजगणितीय,algebraic
बीजतत्व,kernel
बीजदार,seeded
बीजदार,seedy
बीजरहित,stoneless
बीजरहित,seedless
बीजा,grain
बीजांक,code
बीजांक,cypher
बीजाक्षर,first letter of beej mantra
बीजाणु,spore
बीजारोपण,insemination
बीजावरण,seed coat
बीजाश्व,studhorse
बीजाश्व,stud
बीजीय,seminal
बीटनिक,beatnik
बीटा,beta
बीतना,tick by
बीतना,go
बीतना,tick away
बीतना,"tick 
by"
बीतना,fly
बीतना,run
बीतना,tick past
बीता,past
बीताना,carry
बीन,lute
बीनकार,flutist
बीनना,"pick 
over"
बीनना,glean
बीनना,pick over
बीनबैग,beanbag
बीनी,nose
बीपर,beeper
बीभत्स,loathsome
बीभत्स,disgusting
बीभत्स,abhorrent
बीभत्स,abominable
बीभत्स,seamy
बीम,timber
बीमा,insurance
बीमांकक,actuary
बीमांकिक,actuarial
बीमांकिक,actuary
बीमांकिकी,actuarial
बीमाकरणीय,insurable
बीमाकर्ता,underwriter
बीमाकर्ता,insurance broker
बीमाकर्ता,insurance agent
बीमाकर्ता,insurer
बीमाकृत,insured
बीमार,ill
बीमार,peculiar
बीमार,sick
बीमार,queer
बीमार,crook
बीमार,indisposed
बीमार,grey
बीमार,ailing
बीमार,valetudinary
बीमार,under the weather
बीमार,infirm
बीमार,ropey
बीमार,ropy
बीमार,rotten
बीमार,seedy
बीमार,valetudinarian
बीमारी,disease
बीमारी,valetudinarianism
बीमारी,malady
बीमारी,trouble
बीमारी,condition
बीमारी,peaky
बीमारी,ill
बीमारी,sickness
बीमारी,unwellness
बीमारी,infirmity
बीमारी,illness
बीमारी,ailment
बीयर,suds
बीर,gallant
बीर,heroic
बीर,brother
बीवी,wife
बीस,twenty
बीसवाँ,twentieth
बीसवाँ,vigesimal
बीसी,score
बीसों,scores
बीसों,countless
बीसों,endless
बीहड़,dense
बीहड़,thick
बीड़ी,cigarette
बुंद,drop
बुआ,auntie
बुआ,aunty
बुक,notebook
बुकनी,dust
बुकनी,powder
बुकिंग,booking
बुकी,bookmaker
बुकी,bookie
बुकी,turf accountant
बुकी,"turf 
accountant"
बुखार,fever
बुखारी,silo
बुछुड़ना,part
बुज़दिल,faint
बुज़दिल,timid
बुज़दील,coward
बुझना,blow out
बुझाना,douse
बुझाना,assuage
